REGIST_DT,PRDUCT,PRSRV_PD,MAIN_FNCTN,SUNGSANG,INTAKE_HINT1,SRV_USE,STTEMNT_NO,DISTB_PD,BASE_STANDARD,COMPANY_NM,STDR_STND,IMAGE_URL
20180509,안국더퍼스트루테인,수분 및 열에 의해 영향을 받을 수 있으므로 직사광선을 피해 서늘한 곳에 보관하십시오.    어린이 손에 닿지 않는 곳에 보관하십시오.,"노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줌,루테인 : 노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줌.",적갈색의 내용물을 함유한 암갈색의 연질캡슐,과다 섭취 시 일시적으로 피부가 황색으로 변할 수 있음,"1일 1회, 1회 1캡슐을 충분한 물과 함께 섭취하십시오.",200400200022166,제조일로부터 2년,"1) 성상 : 이미, 이취가 없고 고유의 향미가 있는 적갈색 내용물을 함유한 암갈색의 연질캡슐
2) 루테인 : 표시량(20mg/100mg)의 80~120%
3) 납(mg/kg) : 1.0 이하
4) 카드뮴(mg/kg) : 1.0 이하
5) 총수은(mg/kg) : 1.0 이하
6) 총비소(mg/kg) : 1.0 이하
7) 헥산(mg/kg) : 5.0 이하
8) 대장균군 : 음성 
9) 붕해시험 : 20분 이내",안국건강,"100mg * 6, 10, 18, 30, 45, 60, 90, 120, 135, 150, 180, 270, 300, 360, 450, 500, 540, 750, 1000캡슐 등",http://img.danawa.com/prod_img/500000/478/957/img/6957478_1.jpg?shrink=160:160&_v=20190102165614
20161007,안국밀크씨슬,수분 및 열에 의해 품질에 영향을 받을 수 있으므로 직사광선을 피해 서늘한 곳에 보관하십시오.  어린이 손에 닿지 않는 곳에 보관하십시오.,"① 간 건강에 도움을 줄 수 있음

①탄수화물과 에너지 대사에 필요

①체내 에너지 생성에 필요

①유해산소로부터 세포를 보호하는데 필요

①유해산소로부터 세포를 보호하는데 필요,1) 밀크씨슬추출물 : 간 건강에 도움을 줄 수 있음.
2) 비타민B1 : 탄수화물과 에너지 대사에 필요.
3) 비타민B2 :  체내 에너지 생성에 필요.
4) 비타민E : 유해산소로부터 세포를 보호하는데 필요.
5) 셀렌 : 유해산소로부터 세포를 보호하는데 필요.",황갈색의 유상내용물을 함유한 암갈색의 연질캡슐.,"① 알레르기 반응이 나타나는 경우에는 섭취 중단 ② 설사, 위통, 복부팽만 등의 위장관계 장애가 나타나는 경우에는 섭취에 주의","1일 1회, 1회 1캡슐을 충분한 물과 함께 섭취하십시오.",200400200021897,제조일로부터 2년.,"1) 성상 : 고유의 색택과 향미를 가지고 이미, 이취가 없어야 한다.
2) 실리마린 : 표시량(130mg/800mg)의 80~120%
3) 비타민B1 : 표시량(0.36mg/800mg)의 80~180%
4) 비타민B2 : 표시량(0.42mg/800mg)의 80~180%
5) 비타민E : 표시량(3.3mg α-TE/800mg)의 80~150%
6) 셀렌 : 표시량(16.5ug/800mg)의 80~150% 
7) 납(mg/kg) : 1.0 이하
8) 카드뮴(mg/kg) : 0.5 이하
9) 총수은(mg/kg) : 0.5 이하
10) 총비소(mg/kg) : 1.0 이하
11) 대장균군 : 음성
12) 붕해시험 : 20분 이내",안국건강,"800mg * 6, 10, 20, 30, 60, 90, 120, 150, 180, 210, 270, 360, 420,  480, 540, 600캡슐 등",http://img.danawa.com/prod_img/500000/094/628/img/3628094_1.jpg?shrink=500:500&_v=20181129113115
20180824,안국아이노우,수분 및 열에 의해 영향을 받을 수 있으므로 직사광선을 피해 서늘한 곳에 보관하십시오. 어린이 손에 닿지 않는 곳에 보관하십시오.,"①기억력 개선에 도움을 줄 수 있음 ②혈행 개선에 도움을 줄 수 있음

①유해산소로부터 세포를 보호하는데 필요

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①유해산소로부터 세포를 보호하는데 필요

노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줌,1) 은행잎추출물 : 기억력개선 · 혈행 개선에 도움을 줄 수 있음. 
2) 마리골드꽃추출물 : 노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줌.
3) 비타민E : 유해산소로부터 세포를 보호하는데 필요.
4) 아연 : 정상적인 면역기능에 필요, 정상적인 세포분열에 필요. 
5) 셀렌 : 유해산소로부터 세포를 보호하는데 필요.",주황색 내용물을 함유한 암갈색의 연질캡슐,"① 임산부, 수유부, 어린이 및 수술전후 환자는 섭취에 주의 ② 의약품(항응고제) 복용 시 섭취에 주의







과다 섭취 시 일시적으로 피부가 황색으로 변할 수 있음","1일 1회, 1회 1캡슐을 충분한 물과 함께 섭취하십시오.",200400200022227,제조일로부터 2년.,"1) 성상 : 이미, 이취가 없고 고유의 향미가 있는 주황색 내용물을 함유한 암갈색의 연질캡슐
2) 플라보놀배당체 : 표시량(30mg/600mg)의 80~120% 
3) 루테인 : 표시량(20mg/600mg)의 80~120%
4) 비타민E : 표시량(3.3mg α-TE/600mg)의 80~150%
5) 아연 : 표시량(2.55mg/600mg)의 80~150%
6) 셀렌 : 표시량(16.5ug/600mg)의 80~150%
7) 깅콜릭산(mg/kg) : 5.0 이하
8) 납(mg/kg) : 1.0 이하
9) 카드뮴(mg/kg) : 1.0 이하
10) 총수은(mg/kg) : 1.0 이하
11) 총비소(mg/kg) : 1.0 이하
12) 헥산(mg/kg) : 5.0 이하
13) 대장균군 : 음성 
14) 붕해시험 : 20분 이내",안국건강,"600mg*6, 10, 18, 30, 45, 60, 90, 120, 135, 150, 180, 270, 300, 360, 450, 500, 540, 750, 1000캡슐 등",http://img.danawa.com/prod_img/500000/948/939/img/8939948_1.jpg?shrink=160:160&_v=20190731174842
20190326,알티지 오메가-3 플래티넘,,"[EPA 및 DHA 함유유지]혈중 중성지질 개선？혈행 개선？기억력 개선？건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음

[비타민E]①유해산소로부터 세포를 보호하는데 필요","이미, 이취가 없고 고유의 향미가 있는 황색의 오일을 함유한 투명한 연질캡슐","특이체질이거나 알레르기 체질이신 분은 섭취 전에 반드시 원료(성분)를 확인하고, 섭취하여 주시기 바랍니다.
질병으로 인하여 치료 중인 분은 섭취 전 의사와 상담하십시오.
유통기한을 확인하시기 바라며, 섭취량 및 섭취방법을 준수하시기 바랍니다.
임산부와 수유부는 섭취 전 의사와 상담이 필요합니다.
본 제품은 섭취자의 신체 상태에 따라 반응에 차이가 있을 수 있습니다.","1일 1회, 1회 2캡슐을 충분한 물과 함께 섭취하십시오.",20040017006720,제조일로부터 24개월,"1. 성상 : 이미, 이취가 없고 고유의 향미가 있는 황색의 오일을 함유한 투명한 연질캡슐
2. EPA 와 DHA의 합 : 표시량(1,000 mg / 1,258 mg) 의 80% ~ 120 %
3. 비타민E : 표시량(3.3 mg α- TE / 1,258 mg)의 80% ~ 150 %
4. 중금속 : 납(3.0 mg/kg 이하), 카드뮴(1.0 mg/kg 이하), 총 수은(0.5 mg/kg 이하)
5. 대장균군 : 음성
6. 붕해시험 : 20분 이내",헬스밸런스,"629 mg X  10, 15, 20, 30, 50, 60, 90, 100, 120, 150, 180 캡슐 등",http://img.danawa.com/prod_img/500000/471/857/img/5857471_1.jpg?shrink=500:500
20150522,애터미 아이 루테인,습기가 적고 직사광선을 받지 않는 실온에 보관하십시오.,"[루테인 제품]노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줌
[비타민A]①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요",검은 갈색의 내용물을 함유한 검은 보라색의 연질캡슐,"[루테인 제품]과다 섭취 시 일시적으로 피부가 황색으로 변할 수 있음.
과다 섭취 시 일시적으로 피부가 황색으로 변할 수 있습니다. / 특이체질, 알레르기 체질의 경우에는 간혹 개인에 따라 과민반응을 나타낼 수 있으므로 원료를 확인한 후 섭취하십시오. / 대두 및 땅콩에 알레르기를 나타내는 사람은 섭취에 주의하십시오. / 임산부는 섭취 전 의사와 상담이 필요합니다. / 용기 안의 방습제는 섭취하지 마십시오. / 유통기한이 경과된 제품은 섭취하지 마십시오.","1일 1회, 1회 1캡슐을 물과 함께 섭취하십시오.",201200200756,제조일로부터 2년,"1. 성상 : 검은 갈색의 내용물을 함유한 검은 보라색의 연질캡슐
2. 루테인 : 표시량(20mg/500mg)의 80~120%
3. 아연 : 표시량(4.5mg/500mg)의 80~150%
4. 비타민A : 표시량(230ug RE/500mg)의 80~150%
5. 납(mg/kg) : 1.0 이하
6. 총비소(mg/kg) : 1.0 이하
7. 카드뮴(mg/kg) : 1.0 이하
8. 총수은(mg/kg) : 1.0 이하
9. 헥산(mg/kg) : 5.0 이하
10. 대장균군 : 음성
11. 붕해 : 20분이내",애터미,"500mg x 1C (0.5g), 14C,  28C, 30C, 56C, 60C, 84C, 90C, 120C, 150C, 168C, 180C, 210C, 240C, 252C, 270C, 300C, 360C",http://img.danawa.com/prod_img/500000/373/668/img/3668373_1.jpg?shrink=160:160&_v=20181102115448
20150522,애터미 오-쏘팔메토,"습기가 적고 직사광선을 받지 않는 실온에 보관하시고, 어린이의 손에 닿지 않도록 주의하시기 바랍니다.","[쏘팔메토열매추출물 제품]전립선 건강의 유지에 도움을 줄 수 있음.
[옥타코사놀함유유지 제품]①지구력 증진에 도움을 줄 수 있음
[셀레늄(또는 셀렌)]①유해산소로부터 세포를 보호하는데 필요
[비타민E]①유해산소로부터 세포를 보호하는데 필요
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요",암갈색의 내용물을 함유한 흑갈색의 연질캡슐,"[쏘팔메토열매추출물 제품]메스꺼움 등 소화계통의 불편함과 설사를 유발할 수 있음.특이체질, 알레르기 체질의 경우에는 간혹 개인에 따라 과민반응을 나타낼 수 있으므로 원료를 확인한 후 섭취하십시오.",1일 1회 1회 1캡슐을 충분한 물과 함께 섭취하십시오.,201200200754,제조일로부터 2년,"1. 성상 : 암갈색의 내용물을 함유한 흑갈색의 연질캡슐
2. 로르산 : 표시량(89.6mg/500mg)의 80~120%
3. 옥타코사놀 : 표시량(7mg/500mg)의 80~120%
4. 셀레늄 : 표시량(25ug/500mg)의 80~150%
5. 비타민E : 표시량(3.5mgα-TE/500mg)의 80~150%
6. 아연 : 표시량(4.25mg/500mg)의 80~150%
7. 납(mg/kg) : 1.0 이하
8. 카드뮴(mg/kg) : 1.0 이하
9. 총수은(mg/kg) : 1.0 이하
10. 총비소(mg/kg) : 1.0 이하
11. 붕해 : 20분 이내
12. 대장균군 : 음성",애터미,"500mg x 1C (0.5g), 14C,  28C, 30C, 56C, 60C, 84C, 90C, 120C, 150C, 168C, 180C, 210C, 240C, 252C, 270C, 300C",http://img.danawa.com/prod_img/500000/309/667/img/3667309_1.jpg?shrink=160:160&_v=20181108170640
20150522,애터미 홍경천 밀크씨슬,"습기가 적고 직사광선을 받지 않는 실온에 보관하시고, 어린이의 손에 닿지 않도록 주의하시기 바랍니다.","[밀크씨슬(카르두스 마리아누스) 추출물 제품]① 간 건강에 도움을 줄 수 있음
[홍경천 추출물]“스트레스로 인한 피로개선에 도움을 줄 수 있음”(생리활성기능 2등급)
[비타민B1]①탄수화물과 에너지 대사에 필요
[비타민B2]①체내 에너지 생성에 필요
[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[판토텐산]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요",적색의 코팅정제,"[밀크씨슬추출물]①알레르기 반응이 나타나는 경우에는 섭취 중단 ②설사, 위통, 복부팽만 등의 위장관계 장애가 나타나는 경우에는 섭취에 주의
[홍경천추출물] ①영유아, 임산부, 수유부는 섭취에 주의하시기 바랍니다. ②알레르기 체질이거나 특정질환이 있는 분은 섭취 전 의사와 상담하시기 바랍니다.
특이체질이나 알레르기 체질인 경우 간혹 개인에 따라 과민반응을 나타낼 수 있으므로 원료를 확인한 후 섭취하십시오.
유통기한이 경과된 제품은 섭취하지 마십시오.","1일 2회, 1회 1정씩 섭취하십시오",20060020003776,제조일로부터 2년,"1. 성상 : 적색의 코팅정제
2. 실리마린  : 표시량(130mg/1200mg) 80~120%
3. Rosavin   : 표시량(5mg/1200mg) 80~120%
4. 비타민 B1 : 표시량(1mg/1200mg) 80~180%
5. 비타민 B2 : 표시량(1.2mg/1200mg) 80~180%
6. 비타민 B6 : 표시량(1.3mg/1200mg) 80~150%
7. 판토텐산   : 표시량(4.1mg/1200mg) 80~180%
8. 납         : 납(mg/kg) 1.0 이하 
9. 카드뮴     : 카드뮴(mg/kg) 0.5 이하 
10. 총수은    : 총수은(mg/kg) 0.5 이하 
11. 총비소    : 총비소(mg/kg) 1.0 이하 
12. 붕해시험  : 60분 이내
13. 대장균군  : 음성",애터미,"600mg×20정(12g), 30정(18g), 56정(33.6g), 60정(36g), 90정(54g), 100정(60g), 120정(72g), 150정(90g), 180정(108g), 210정(126g), 등",http://img.danawa.com/prod_img/500000/413/667/img/3667413_1.jpg?shrink=500:500&_v=20180604120444
20150522,애터미헤모힘,직사광선을 피하고 서늘한 곳에 보관,[HemoHIM당귀혼합추출물(2006-17)]면역기능 개선에 도움을 줄 수 있습니다.(생리활성기능 2등급),갈색의 액상 형태,"[HemoHIM당귀혼합추출물(2006-17)]①임신부, 수유중인 여성, 월경불순이나 출혈성 질환이 있는 여성의 경우 의사와 상담하여 섭취하시기 바랍니다. ②6세 미만의 소아는 섭취시키지 마시기 바랍니다. ③천궁, 백작약은 섭취시 발열 및 알러지를 유발할 수 있으므로 주의하시기 바랍니다.",20ml 1일 2회,201200200752,2년,"1. 성상 : 갈색의 액상
2. Chlorogenic acid : 3.5(mg/20g) 80 ~ 120% 이어야 한다.
3. Paeoniflorin : 30(mg/20g) 80~120% 이어야 한다.
4. Nodakenin : 11(mg/20g) 80 ~ 120% 이어야 한다.
5. 납(mg/kg) : 1.0 이하여야 한다.
6. 카드뮴(mg/kg) : 0.5 이하여야 한다.
7. 총비소(mg/kg) : 1.0 이하여야 한다.
8. 총수은(mg/kg) : 0.5 이하여야 한다.
9. 세균수 : 100/g 이하여야 한다.
10. 대장균군 : 음성이여야 한다.",애터미,"20ml X 30포, 20ml X 45포, 20ml X 54포, 20ml X 56포, 20ml X 60포, 40ml X 15포, 40ml X 30포",http://img.danawa.com/prod_img/500000/110/125/img/3125110_1.jpg?shrink=500:500&_v=20180906083847
20180525,연세 밀크씨슬,1) 고온다습한 곳과 직사광선을 피하여 습기가 적고 건조한 곳에 보관하십시오. 2) 개봉 후에는 공기의 노출을 최대한 차단하여 보관 하십시오. 3) 영유아 및 어린이의 손에 닿지 않는 곳에 보관하십시오. 4) 온도 및 습도등의 변화에 의해 캡슐이 붙는 현상이 발생될 수 있으나 품질에 이상이 없으니 안심하고 섭취하십시오.,"① 간 건강에 도움을 줄 수 있음

①탄수화물과 에너지 대사에 필요

①체내 에너지 생성에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①유해산소로부터 세포를 보호하는데 필요

①정상적인 면역기능에 필요②정상적인 세포분열에 필요",황갈색의 내용물을 함유한 적갈색의 연질캡슐,"① 알레르기 반응이 나타나는 경우에는 섭취 중단 ② 설사, 위통, 복부팽만 등의 위장관계 장애가 나타나는 경우에는 섭취에 주의","1일 1회, 1회 2캡슐을 물과 함께 섭취하십시오",20060020008281,제조일로부터 2년,"1. 성상 : 황갈색의 내용물을 함유한 적갈색의 연질캡슐
2. 실리마린 : 표시량(130mg/1000mg)의 80~120%
3. 아연 : 표시량(8.5mg/1000mg)의 80~150%
4. 비타민 B1 : 표시량(1.2mg/1000mg)의 80~180%
5. 비타민 B2 : 표시량(1.4mg/1000mg)의 80~180%
6. 비타민 B6 : 표시량(1.5mg/1000mg)의 80~150%
7. 비타민 E : 표시량(11mg α-TE/1000mg)의 80~150% 
8. 납(mg/kg) : 1.0 이하
9. 카드뮴(mg/kg) : 0.5 이하
10. 총수은(mg/kg) : 0.5 이하
11. 총비소(mg/kg) : 1.0 이하
12. 대장균군 : 음성
13. 붕해 : 20분 이내",연세생활건강,"500mg × 1C (0.50g), 2C, 4C, 6C, 8C, 10C, 14C, 16C, 20C, 28C, 30C, 40C, 44C, 50C, 56C, 60C, 84C, 92C, 100C, 112C, 120C, 152C, 168C, 180C, 200C, 212C, 224C, 240C, 252C, 272C, 300C, …",http://img.danawa.com/prod_img/500000/409/509/img/9509409_1.jpg?shrink=500:500&_v=20190918133632
20170717,오메가3 트리플골드,1) 고온다습한 곳과 직사광선을 피하여 습기가 적고 건조한 곳에 보관하십시오. 2) 개봉 후에는 공기의 노출을 최대한 차단하여 보관 하십시오. 3) 영유아 및 어린이의 손에 닿지 않는 곳에 보관하십시오. 4) 온도 및 습도 등의 변화에 의해 캡슐이 붙는 현상이 발생 될 수 있으나 품질에 이상이없으니 안심하고 섭취하십시오.,"①혈중 중성지질 개선·혈행 개선에 도움을 줄 수 있음

①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요

①유해산소로부터 세포를 보호하는데 필요

①체내 산소운반과 혈액생성에 필요②에너지 생성에 필요

①유해산소로부터 세포를 보호하는데 필요

①체내 에너지 생성에 필요

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①탄수화물과 에너지 대사에 필요

①체내 에너지 생성에 필요

①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요

①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌",황갈색의 내용물을 함유한 흑갈색의 연질캡슐,특히 6세 이하는 과량섭취하지 않도록 주의,"1일 1회, 1회 1캡슐을 물과 함께 섭취하십시오.",20060020008193,제조일로부터 2년,"1.성상 : 황갈색의 내용물을 함유한 흑갈색의 연질캡슐
2.EPA와DHA의합 : 표시량(500mg/1100mg)의 80~120%
3.비타민C : 표시량(35.28mg/1100mg)의 80~150%
4.셀렌 : 표시량(16.5ug/1100mg)의 80~150%
5.철 : 표시량(5.05mg/1100mg)의 80~150%
6.비타민E : 표시량(3.35mga-TE/1100mg)의 80~150%
7.나이아신 : 표시량(4.5mgNE/1100mg)의 80~150%
8.아연 : 표시량(4.3mg/1100mg)의 80~150%
9.판토텐산 : 표시량(1.6mg/1100mg)의 80~180%
10.비타민B6 : 표시량(0.74mg/1100mg)의 80~150%
11.비타민B1 : 표시량(0.36mg/1100mg)의 80~180%
12.비타민B2 : 표시량(0.44mg/1100mg)의 80~180%
13.비타민A : 표시량(270 ugRE/1100mg)의 80~150%
14.엽산 : 표시량(200ug/1100mg)의 80~150%
15.비타민D : 표시량(2ug/1100mg)의 80~180%
16.총수은(mg/kg) : 0.5 이하
17.납(mg/kg) : 3.0 이하
18. 카드뮴(mg/kg) : 1.0 이하
19. 대장균군 : 음성
20. 붕해 : 20분이내",프라임헬스,"1100mg x 1C (1.10g), 2C, 6C, 7C, 14C, 20C, 28C, 30C, 56C, 60C, 84C, 90C, 100C, 112C, 120C, 150C, 168C, 180C, 200C, 210C, 224C, 240C, 252C, 270C, 300C, ….",http://img.danawa.com/prod_img/500000/469/873/img/5873469_1.jpg?shrink=160:160&_v=20180604163953
